ID,Description,Asset,Failure,Date,Title,Problem Code,Cause Code,Action Code
CTRAC0214,"Eng Finding: : Machinery
• 3LP valves will be replaced.
• Repair jacket water leak on 3LP

Instrumentation and Electrical
• Instrumentation to repair/replace all bad order TI’s after machinery work is complete.

Operations
• Operations to wash through suction KO drain and pulsation bottle drain lines until clean.
o Mechanical to support as needed.
• Operations to wash through KO level bridles and instrument nozzles.

Liquid carryover into compressor suction causes damage to compressor valves.  Situation is aggravated by contamintated suction and interstage systems.  MJL 5/5/2015

Ops Finding: : ",C-457,0,4/15/2015,,,,
CTRAC0215,"Eng Finding: : Once C308 was back up and running C457 was shut down to be used in Standby. The BT's plan is to run the other two compressors that have exhibited longer valve life than C457. C457's last run was only 4 days before 3LP valve started to fail. - PT 5/5/2015

Ops Finding: : ",C-457,0,4/20/2015,,,,
CTRAC0216,"Eng Finding: : Carryover SDBA.  MJL 7/6/2015

Ops Finding: : ",C-457,0,5/1/2015,,,,
CTRAC0217,"Eng Finding: : Compressor bottle and piping cleaning during HDC TA.  MJL 7/6/2015

o Removed and cleaned all 6 suction pulsation bottles
? 2LP and 3LP liquid boots modified to removable, flanged design
o Replaced all 4 intercooler bundles with Sea Cure Stainless
o Replace demisters on all 4 interstage KO drums
? Removed and cleaned level bridles (plugged)
- PT 8/11/2015

Ops Finding: : HDC make-up compressor work completed. this covers all three. 
• Chemically cleaned in preparation for TA work
o LP and HP KO Drums
o LP and HP Coalescers
o LP and HP Suction lines to Each Compressor
o LP and HP Discharge Recycle Lines and Coolers back to suction KO drums
• 1st Stage Common KO Drums 
o Demister pads replaced.
o HP Drum had internal nozzle and distributor added per EMRE recommendation
o LP Drum had anti-swirl baffles installed in bottom and outlet baffle in top per EMRE recommendation
• Replaced all 6 suction isolation valves to all 3 compressors
o Replaced with double block and bleed butterfly valves.  –Intent is to eliminate need for blinding during maintenance events.
- PT 8/11/2015",C-457,0,5/20/2015,,,,
CTRAC0218,"Eng Finding: : Carryover MO during HDC TA.  MJL 7/6/2015

Ops Finding: : ",C-457,0,6/1/2015,,,,
CTRAC0224,"Eng Finding: : SDBA due to refinery wide power outage. BM 2/4/2016

Ops Finding: : ",C-457,0,1/21/2016,,,,
CTRAC0225,"Eng Finding: : Carryover SDBA from refinery wide power outage. PT 3/9/2016

Ops Finding: : ",C-457,0,2/1/2016,,,,
CTRAC0009,A slug of liquid in the 400# steam caused the turbine to thrust and trip the machine. AC 6-15-12,C-301,1,5/10/2012,C-301 DRIVE TURBINE TRIP,TURB,CONTAM,
CTRAC0020,A slug of liquid in the 400# steam caused the turbine to thrust and trip the machine. AC 6-29-12,C-301,1,6/12/2012,C-301 DRIVE TURBINE TRIP,TURB,CONTAM,
CTRAC0002,Shut down to change failed valves.  HN 2-13-12,C-307,1,1/27/2012,C-307 VALVE FAILURE,1-2HP_DVLV,,REPLACE
CTRAC0004,"Compressor was shutdown 2/27 AM and left on standby due to unit upset and reduce rates.  
Machine was put back in service the same evening after unit was lined out and rates were increased.",C-307,1,2/27/2012,C-307 SYSTEM UPSET,,,
CTRAC0007,"Several valves on the LP side of C307 took step changes in temperature on the weekend of 4/20/12, resulting in the 1st Stage LP – HE discharge valves to reach the Danger alarm (290 deg. F) and the 2nd and 3rd Stage LP – HE suction valves to reach Alert alarms (130 deg. F).  Leaks on all three cylinders are confirmed in the PV curves in System 1. Work to begin 4/25/12. ",C-307,1,4/26/2012,C-307 LP VALVES FAILED,LP VLV,TEMP,REPLACE
CTRAC0011,Machine shut down due to C301 Trip and HDC shut down.,C-307,1,5/10/2012,C-307 SHUTDOWN DUE TO C-301 TRIP,HDC,C301,
CTRAC0013,"Machine tripped on KO high level AC 6-15-12

Instument not properly shielded causes false indication.  Liquid was in the pot, but the nuclear sensor was receiving input from another source.  HN 6-15-12",C-307,1,5/14/2012,C-307  3rd STAGE HP KO DRUM ALARM,3HP,KO,
CTRAC0015,Tripped on KO drum high level due to false indication from nuclear sensor.  AC 6-15-12,C-307,1,5/23/2012,C-307 KO DRUM ALARM,,KO,
CTRAC0017,Shutdown but available.  HDC at reduced rates.,C-307,1,5/26/2012,C-307 OFF BUT AVAILABLE,HDC,,
CTRAC0019,Shutdown but available.  HDC at reduced rates due to PtR-4 outage,C-307,1,6/1/2012,C-307 OFF BUT AVAILABLE,HDC,,
CTRAC0023,"2HP valve failure believed to be due to liquid/debris. - AC 7/3/12
Recent changes in temperatures and leakage of the 2nd Stage HP South CE suction valve has limited the capacity of the C307 and caused the 1st Stage discharge RV to lift.  There was also an increase in temperature on the 2nd Stage HP South CE discharge valve, supporting something passed through the machine (i.e. liquid or debris). Repair the 1st Stage HP discharge PSV4063.
The 2nd Stage LP HE suction valves are leaking as well.  ",C-307,1,7/1/2012,C-307 2HP VALVE FAILURE,2HPVLV,TEMP,REPLACE
CTRAC0027,"Update from valve spreadsheet.  Failed 2HP, 2LP, and 3LP valves.  HN 10-5-12",C-307,1,9/24/2012,C-307 VALVES FAILED,2HP_2LP_3LP_VLV,,REPLACE
CTRAC0028,Carryover from 9/24.  HN 10-37-12,C-307,1,10/1/2012,C-307 VALVES FAILED,,,
CTRAC0032,Failed 3HP Discharge Valve.  Current theory is that the less wet gas coming to the machine causes sticktion in the valves because of the ISO460 oil.  Currently working 6 month plan to decrease oil viscosity.  HN 12/7/12,C-307,1,10/24/2012,C-307 VALVES FAILED,3HP,CONTAM,REPLACE
CTRAC0037,Shut down to install clamp on 3LP suction bottle liquid boot.  HN 12/7/12,C-307,1,11/16/2012,C-307 3LP CLAMP,3LP,,REPLACE
CTRAC0038,"• Primary objective for this outage is to replace valves on 2HP
o On Monday 11/26 the CE Suction South valve experienced a 20F step change upward in temperature to about 125F.  The PV also shifted slightly and unfiltered vibration jumped from 0.5g to 2g during the CE compression stroke.
• 2LP valves will be replaced
• 3LP valves will be replaced
o The PV and vibration trend indicate increase suction valve leakage.
",C-307,1,12/8/2012,C-307 2HP VALVES FAILED,2HP_2LP_3LP_VLV,TEMP,REPLACE
CTRAC0039,Down but available per the business team.  HN 3/13/13,C-307,1,12/8/2012,C-307 OFF LINE,,,
CTRAC0043,Shut down because of low rates.  Not needed.  HN 2/8/13.,C-307,1,1/29/2013,C-307 OFF LINE,,,
CTRAC0044,"Failed 2HP Discharge Valve.  No detailed RCFA, but likely due to the valve impact velocities and will improve when we upgrade to the low lift valves.  HN 3/12/13",C-307,1,2/4/2013,C-307 FAILED VALVE,2HP_VLV,VIB,REPLACE
CTRAC0047,Shut down due to RV line leak.  Metallurgy is investigating and inspecting the entire circuit as part of a potential SHE1 risk.  HN 3/13/13,C-307,1,3/7/2013,C-307 RELIEF VALVE FAIL,RVLV,,
CTRAC0049,POWER FAILURE,C-307,1,3/29/2013,C-307 WITHOUT POWER,,,
CTRAC0051,"• The primary reason for this outage is to replace failed 2LP valves.  
o Current temp 125F, normal 100F
• 2HP valves will be replaced.  We have low-lift test valves ready to install which will require removal of the blanks on both ends of the cylinder with these new valves installed.
• 3HP valves will be replaced.  Crank end discharge valves are 2oo3 condition with PV and temperature indicators.  These valves are 66 days old.",C-307,1,4/14/2013,C-307 VALVE OUTAGE,2LP_2HP_3HPVLV,TEMP,REPLACE
CTRAC0055,"• The primary reason for this outage is to replace failed 3LP valves.  These valves are 88 days old.
o Valve experienced 2oo3 vibration and PV failure May 11th.
o CE and HE flow capacities began to deviate.
o Current suction temperature is 100 F.  
• All 3LP valves will be replaced.
• A crosshead clearance check will be performed on 2HP due to high crosshead vibration.",C-307,1,5/19/2013,C-307 VALVE FAILURE,3LP_VLV,VIB,REPLACE
CTRAC0056,"• The reason for this outage is to replace failed 1HP and 3HP valves.  
o 1HP valve experienced after start-up 2oo3 vibration and PV failure.
o 2HP crosshead vibration approximately 3g.
o 2HP valves will be replaced due to piston change.
o 3HP valve 2oo3 vibration and PV failure.
o 1LP valve life greater than 1 year.
o 2LP valve 2oo3 vibration and PV failure.
o 3LP valve 1oo3 vibration failure.
• All valves on all cylinders will be replaced.
• 2HP piston assembly will be replaced with spare.
",C-307,1,5/23/2013,C-307 FAILED VALVES,1HP_3HP_VLV,VIB,REPLACE
CTRAC0065,"• The primary reason for this outage is to clean intercoolers, pulsation bottles and replace all valves. 
• 2LP/2HP/3LP/3HP suction pulsation bottles will be pulled for cleaning.
• 1LP/1HP suction pulsation bottle visual inspection.
• Pull and clean all interstage coolers.
• Steam out suction KO drain and pulsation bottle drain lines until clean.
• Clean all interstage KO drums.  Replace demister pads.
• Re-install suction bottle traps from May outage.
",C-307,1,9/1/2013,C-307 COOLER FOULED,COOLER,CONTAM,REPLACE
CTRAC0080,"• The reason for this outage is to replace 2LP, 3LP and 3HP failed valves.  Also, 2HP piston assembly and packing will be replaced.
o 3HP 1oo3 11/22/13
o 2LP 1oo3 12/5/13
o 3LP 3oo3 12/6/13.
• 2HP piston rod, packing, and valves replaced.
• 3HP, 2LP, and 3LP valves will be replaced.
• 3LP suction pulsation bottle visual inspection.
• Operations to wash through suction KO drain and pulsation bottle drain lines until clean.
• Operations to wash through KO level bridles and instrument nozzles.


",C-307,1,12/8/2013,C-307 VALVES FAILED,2LP_3LP_4HP_VLV,LEAK,REPLACE
CTRAC0005,"Southwest suction valve on the 2nd Stage LP – CE step change increase in temperature running 140-145 deg. F, ~35 deg. F higher than other suction valves.  It is recommended to replace all the valves in the cylinder.  System 1 revealed that the 1st Stage LP West discharge valve had increased temperatures and is leaking.  Recommended to replace all of the valves in the cylinder.  

Inner packing  3rd Stage HP elevated temperature close to 150 deg. F (Alarm @ 150F), recommended to be replaced.  ",C-308,1,3/5/2012,C-308 HIGH TEMP,1LP_2LP_3HP_VLV,TEMP,REPLACE
CTRAC0008,"Tripped on x-head vibration while it was being unloaded.  Not enough data to determine root cause.  Restarted with no issue.  AC 6-15-12

Suspect unloaders are sticking and all opening up at once.  Finding from trip in June.  HN 7-10-12",C-308,1,5/3/2012,C-308 HIGH VIBRATION,XHEAD,VIB,REPLACE
CTRAC0010,Machine shut down due to C301 Trip and HDC shut down.,C-308,1,5/10/2012,C-308 SHUTDOWN,HDC,C301,
CTRAC0014,Unit rate reduction allowed the machine to be shutdown but available.,C-308,1,5/17/2012,C-308 SHUTDOWN,XHEAD ,VIB,REPLACE
CTRAC0022,"Tripped on x-head vibration while it was being unloaded.  Machine was restarted with slightly elevated xhead vibrations, but settled out back to normal levels once loaded.  

is this a premature failure of the unloaders or has it been >a major cycle since they were worked?  HN 8-3-12

There is no unloader work hisotry from 1-1-11 to this trip.  They were overhauled in July2012 in response to this trip.  HN 10-8-12",C-308,1,6/26/2012,C-308 X HEAD VIBRATION,,,
CTRAC0024,"3HP and 2HP valve failure believed to be due to liquid/debris. - AC 7/3/12

It is recommended to replace all of the valves in the cylinder.  The head end valve temperatures have climbed past the Danger (290 deg. F), reaching 309 deg. F. These valves have been in service 222 days and will be replaced.  With such elevated temperature there is a concern for rider damage.  The rider bands and piston rings are recommended to be replaced.

",C-308,1,7/3/2012,C308 VALVE FAUILURE,2HP_3HP_VLV,CONTAM,REPLACE
CTRAC0031,"3LP ring failure due to side clearance being installed 0.020"" outside of tolerance.  Found liner >0.060"" worn over the original bore.  Had to replace liner.  Still troubleshooting liner failure.  HN 10-31-12",C-308,1,10/14/2012,C-308 RING FAILURE,3LP,RING,REPLACE
CTRAC0036,Shut down to replace 3LP valves due to failed HE suction.  Suction valve had failed springs and dicharge valve was cut due to spring material.  Current theory is that the less wet gas coming to the machine causes sticktion in the valves because of the ISO460 oil.  Currently working 6 month plan to decrease oil viscosity.  HN 12/7/12,C-308,1,11/15/2012,C-308 VALVE FAILURE,3LP_VLV,CONTAM,REPLACE
CTRAC0041,"• The primary reason for this outage is to replace failed 2HP suction valves.  The PV and vibration curves stepped on 12/30/12 indicating valve failure.
• Other valve work will be 3HP due to failing suction valves. 
• The current lube oil is SHC634 (ISO 460).  The first proposed change is to use SHC630 (ISO220).  This will create a big enough viscosity change to make a judgment.",C-308,1,1/9/2013,C-308 VALVE FAILURE,2HP_VLV,TEMP,REPLACE
CTRAC0042,"• The primary reason for this outage is to replace failed 3LP valves.  Initial indication  step change in the PV, vibration, and temperature .  
• 2LP Valves will also be worked 
• Rev. 1 – 1LP and 1HP valve replacement added to scope due to slight PV leakage and age. decrease test.
Failure attributed to valve sticktion due to high viscocity cylinder oil.  HN 3/12/13",C-308,1,1/21/2013,C-308 FAILED VALVE,3LP_VLV,TEMP_VIB,REPLACE
CTRAC0045,Shut down due to RV line leak.  Metallurgy is investigating and inspecting the entire circuit as part of a potential SHE1 risk.  HN 3/13/13,C-308,1,2/10/2013,C-308 RELIEF VALVE,PIPE,LEAK,
CTRAC0048,"• The primary reason for this outage is to replace failed 3LP and 2LP valves.
o 3LP ailed suddenly on 2/15.  They were only 1 day old.
o 2LP failed 2/24.  They were 10 days old.
o Both valves are 3oo3 failure condition.
• Additional work during the outage will be to perform a rod drop inspection on all throws per the ongoing lube oil viscosity decrease test on this machine.",C-308,1,3/7/2013,C-308 VALVE FAILURE,2LP_3LP_VLV,TEMP,REPLACE
CTRAC0050,"• The primary reason for this outage is to replace failed 1HP valves. 
• 2HP valves will be replaced.  Discharge valves are 2oo3 condition with PV and vibration indicators. 
• 3LP valves will be replaced.  Crank end discharge valves are 2oo3 condition with PV and vibration indicators. 
• Additional work during the outage will be to perform a rod drop inspection on all throws per the ongoing lube oil viscosity decrease test on this machine.",C-308,1,4/8/2013,C-308 VALVE FAILURE,1HP_VLV,VIB,REPLACE
CTRAC0052,"•  Removed piston/rod assembly replacement from scope
• The primary reason for this outage is to repair damage from liquid ingestion in 3LP
o Multiple slugging events over the course of 3 days that the valves survived
• 3LP Suction interstage cooler will be pulled and cleaned due to inadequate heat transfer
• 2LP valves will be replaced due to liquid evidence 4/15 at 5:30am.  Slight suction leakage indicated on CE PV and vibration.",C-308,1,4/19/2013,C-308 VALVE DAMAGE,3LP,CONTAM,REPLACE
CTRAC0053,"• The primary reason for this outage is to replace failed 3HP valves. 
• Remove the 3HP head to investigate and correct a head leak to atmosphere.  Leak was detected with personal monitor 5/6.
• Perform a rod drop inspection on all throws per the ongoing lube oil viscosity decrease test on this machine
• Valves will be replaced on 3LP. 2oo3 suction valve indicators
 Remove 3LP KO drum man way to inspect drum and demister integrity",C-308,1,5/11/2013,C-308 VALVE FAILURE,3HP_VLV,TEMP,REPLACE
CTRAC0058,"• The primary reason for this outage is to replace failed 3HP valves. 
o 1HP 1oo3 discharge PV – 6/12 small step change
o 2HP ran +300F during 3HP failure
o 3HP 3oo3
o 1LP valves are 348 days old
o 2LP 1oo3 suction temperature
o 3LP 3oo3
• Remove 2HP head for piston/bore inspection due to operating +300F
• Replace 3LP piston/rod assembly due to moderate ring leakage (2oo3)
• Remove and inspect for plugging all KO drum level instrument connections
",C-308,1,6/16/2013,C-308 VALVE FAILURE,3HP_2HP_VLV,TEMP,REPLACE
CTRAC0059,CYLINDER FAILED ,C-308,1,6/29/2013,C-308 CYLINDER FAILURE,CYLINDER,WORN,REPLACE
CTRAC0060,3LP suction boot bottom flange leak.  Both 3rd stage suction pulsation bottles were pulled for cleaning during initial 6/16/13 outage.,C-308,1,6/30/2013,C-308 SUCTION BOOT LEAK,3LP,LEAK,REPLACE
CTRAC0061,Leak on 3LP Discharge CE valve cover.  O-ring split in two locations.  Investigating back-up o-ring design.,C-308,1,7/2/2013,C-308 DISCHARGE VALVE COVER LEAK,3LP,LEAK,REPLACE
CTRAC0062,"RV failures.  HC0171 initially failed, but operators were able to reseat RV.  It held for 3 strat-ups.  HC0171 was pulled after HC0245 failure.  HC0245 failed after 7/3/13 startup attempt.",C-308,1,7/3/2013,C308 VALVE FAILURE,RVLV,SEAT,REPLACE
CTRAC0063,"• The primary reason for this outage is to replace failed 3LP valves.  These valves are 46 days old.  Replace all 3LP valves.  All new valves will have Elgiloy springs installed.  It is required that these valves be stamped with the parts information from TF Hudgins as agreed, and recorded on the valve inspection sheets
• Perform a rod drop inspection on all throws per the ongoing lube oil viscosity decrease test on this machine.
•• Visual inspection of 3LP Suction KO Drum Demister.
",C-308,1,8/4/2013,C-308 VALVE FAILURE,3LP-VLV,VIB,REPLACE
CTRAC0066,"C308 trippped off due to high level on 3rd Stage high purity knock out.  Level indication and sightglass showed no level but the TMR indication shut down machine.  Got tier 1's on HP Flare 21640SD, and HP h2 KO Drum inlet 37PC570.  IMPACT 716308   Compressor was down for 6 minutes",C-308,1,9/14/2013,C-308 TRIP,KO,LEVEL,
CTRAC0068," C-308 recip compressor tripped off  due to 2nd Stg High Purity ko drum high level.    When the compressor tripped off, the 1st stg east and west heater tripped due to low flows through the tubes.  The east heater showed trip at the console .  Also, when the compressor and heater tripped, it casued 37PC500 ( Hydrogen feed to flare) to open causing the seal DP's on all three seal drums, (21I640SD FCC), (21I633SD LP), and (21I626SD HP) to loase seal and flare to atmosphere.",C-308,1,9/28/2013,C-308 TRIP,KO,LEVEL,
CTRAC0070,"• This outage is to replace failed 3LP valves and all 2HP valves. 
• Replace 3LP piston assembly and packing.
• Inspect 2LP crosshead clearance, wrist pin and piston nut.
• Perform a rod drop inspection on all throws per the ongoing lube oil viscosity decrease test.
• Operations to wash through suction KO drain and pulsation bottle drain lines until clean.
• Operations to wash through KO level bridles and instrument nozzles.
• Instrumentation to repair/replace all bad order TI’s.
",C-308,1,10/3/2013,C-308 VALVE FAILURE,3LP_VLV,,REPLACE
CTRAC0073,"• This outage is to clear the plugged drain line on the 3HP suction bottle boot to the trap. 
• Repair 2LP cylinder jacket water leak.
• Change-out 1HP RV (HC130).
• Change-out 1LP RV (HC168).
• Unplug 3HP suction bottle boot drain piping.
• Operations to wash through suction KO drain and pulsation bottle drain lines.
and KO level bridles and instrument nozzles.
• Install electric tracing and insulate suction bottles.
• Instrumentation to repair/replace all bad  TI’s after machinery work.
",C-308,1,11/1/2013,C-308 SUCTION BOTTLE DRAIN PLUG,3HP_DRAIN,PLUG,CLEAN
CTRAC0076,C0308 was shutdown to work a fugitive emission on an interstage RV. - DFW 11/25/2013,C-308,1,11/24/2013,C-308 INTERSTAGE RV,RVLV,LEAK,
CTRAC0077,C308 was left down after RV work was complete.  Additional capacity not required by current unit operating conditions. - DFW 12/16/2013,C-308,1,11/27/2013,C-308 OFF LINE,,,
CTRAC0078,Carryover from C308 being left down from RV work.  Additional capacity not required by current unit operating conditions. - DFW 12/16/2013,C-308,1,12/1/2013,C-308 OFF LINE,,,
CTRAC0001,"While shutting down C-457 recip compressor, the RV on C-307 2nd cyl LP (PSV-3324) began lifting to the HP flare.  this caused a Tier 1 exceedence on the High pressure flare seal drum delta pressure.  the HP flare seal drum dp tier 1 was exceeded for 17 minutes, between 17:24 and 17:41pm.
IMPACT: 571831",C-457,1,1/23/2012,C-457 PSV-3324 LIFTED,RVLV,,
CTRAC0003,"Due to a high liquid level in the 2nd cyl. dischg. HP K/O drum of C-457, C-457 recip commpressor shutdown
IMPACT: 578145",C-457,1,2/17/2012,C-457 SHUTDOWN,KO,LEVEL,REPLACE
CTRAC0006,"The Southeast discharge valve on the 1st Stage HP – CE took a step change increase in temperature on the evening of 4/17/12, reaching 290 deg. F and hitting the Danger Alarm.  The RV did not lift, but the cylinder was unloaded and the machine continues to run.  Being unloaded, the discharge valve is currently running at approximately 220 deg. F.  It is recommended to replace all the valves in the cylinder.  The valves have been in service since the mid-September 2011 outage (7 months).",C-457,1,4/24/2012,C-457 HIGH TEMP,1HP ,TEMP,REPLACE
CTRAC0012,Machine shut down due to C301 Trip and HDC shut down.,C-457,1,5/10/2012,C-457 SHUTDOWN,HDC,,
CTRAC0016,"2HP Suction Valve Failure.

Both HE suction valves on the 2nd Stage HP cylinder have failed and have limited the machine’s ability to load up the HP side.  The step changes occurred shortly after the 4/26/12 startup.  It is recommended to replace all the valves in the cylinder.  The valves have been in service since the mid-September 2011 outage (8 months).  ",C-457,1,5/24/2012,C-457 VALVE FAILED,2HP VLV,,REPLACE
CTRAC0018,"C-457 shutdown due to a hi level in the HP 2nd stage discharge KO Drum. There is no DCS indication on this drum and the pre-alarm to DCS didn't trigger. The 1st alarm was the compressor S/D alarm.
IMPACT: 601901",C-457,1,5/27/2012,C-457 KO DRUM LEVEL,KO ,LEVEL,REPLACE
CTRAC0021,"3LP valve failure due to liquid/debris. 

At approximately 10:35 pm on 06/20/12 – 2.5 hours after start up – C457 experienced a failure of the 3rd Stage head end discharge valve.  This valve failure resulted in the 2nd Stage LP Discharge RV (PSV0134) to relieve to the flare, causing the machine to be shut down.  It is recommended to replace all of the valves in the 3rd Stage LP cylinder as well as to replace the RV.  The valves have been in service for 234 days.   - AC 6/29/12",C-457,1,6/20/2012,C-457 VALVE FAILED,3LP VLV,CONTAM,REPLACE
CTRAC0025,"1st Stage LP head end discharge valve failure.  Valve cap temperatures reached 360 deg. F. (Danger @ 290 deg. F.).  Valves first showed signs of failing in the beginning of June 2012, but it was elected push off the repair until the annual PM outage.  All valves in the cylinder will be replaced.  Also, there is a knock on the 1LP cylinder due to a loose piston nut.  The piston rod assembly will be replaced.",C-457,1,7/20/2012,C-457 VALVE FAILED,1LP VLV,TEMP,REPLACE
CTRAC0026,Carryover from 7/20 trip,C-457,1,8/1/2012,C-457 VALVE FAILED,1LP VLV,TEMP,REPLACE
CTRAC0029,"3LP ring failure due to side clearance being installed 0.020"" outside of tolerance.  HN 10-31-12",C-457,1,10/3/2012,C-457 RING FAILURE,3LP,RING,REPLACE
CTRAC0030,High liquid level 1st stage LP KO drum.  Happended 1 day after we closed in on the trap gas bypasses to troubleshoot a cylinder to cylinder DP issue.  HN 10-31-12,C-457,1,10/12/2012,C-457 KO DRUM HIGH LEVEL,1LP_KO,LEVEL,
CTRAC0033,"Failed 2HP suction valve.  The Moppet looked fine from the outside, but the spring was broken.  Found spring material in the bottom of the discharge on the valve cover.  HN 10-31-12",C-457,1,10/30/2012,C-457 VALVE FAILED,2HP_VLV,LEAK,REPLACE
CTRAC0034,Carryover,C-457,1,11/1/2012,C-457 VALVE FAILED,,,
CTRAC0035,"Shut down machine step chagne in PV, temperature, and vibration on 1LP Discharge valves.  2LP valves were also changed.  Inspection showed only one failed 1st stage discharge valve, but badly damaged 2nd stage valves.  All of the 2LP head end valves failed the leak test, and all the suction valves had broken springs and disks.  ",C-457,1,11/12/2012,C-457 VALVE FAILED,1LP_2LP_VLV,TEMP,REPLACE
CTRAC0040,"• This outage is to replace failed 1HP discharge valves.  
• Valves will be changed on 3HP to address failing discharge valves as indicated by the PV and vibration curves.
• The 1st stage spring material will also be changed on this outage to Elgiloy from Hastelloy per MOC20112095.  All 1st stage valves will be replaced for this reason.
Changing spring material from inconel to elgiloy to combat spring fatigue failures.  HN 3/1/13",C-457,1,1/4/2013,C-457 VALVE FAILED,1HP_VLV,VIB,REPLACE
CTRAC0046,"• Primary objective for this outage is to replace suction valves on 2LP.  The HE suction temperature changed slightly January 22nd, and then stepped again January 30th.  Failure is confirmed by unfiltered vibration blow-by and PV shift.
• 2HP valves will also be replaced due to a 2oo3 failure condition on the head end discharge (PV and temperature)
No detailed RCFA, but likely due to the valve impact velocities and will improve when we upgrade to the low lift valves.  HN 3/12/13",C-457,1,2/17/2013,C-457 VALVE FAILED,2LP_VLV,TEMP,REPLACE
CTRAC0054,"• Primary objective for this outage is to replace suction valves on 2LP.  Suction temperature had a step change from 110F to 148F the night of 5/14/13.
o Valves were 86 days old
o These valves will be replaced with ones containing Elgiloy springs.  Ensure the valve code is stamped on the valve flange and recorded on the inspection sheets.",C-457,1,5/17/2013,C-457 VALVE FAILED,2LP_VLV,TEMP,REPLACE
CTRAC0057,"During Startup of C-307 Reciprocating Compressor, C-457 Reciprocating Compressor tripped of due toa potential slug of liquid. A operator showed 1st stg hp liquid ko on local alarm panel.  Operators and CSS continued with the start up and line up of C-307 while others blocked in C-457. As soon as C-307 was on online and stable, After operators made rounds on all traps and drains on C-457, C-457 was re-started.",C-457,1,5/28/2013,C-457 TRIPPED,,CONTAM,
CTRAC0064,"• This outage is to clean intercoolers, pulsation bottles and replace all valves. 
• Pull and clean all interstage coolers.
• Steam out suction KO drain and pulsation bottle drain lines until clean.
• Replace all System 1 pressure transducers with spares.
• Repair/Replace bad order TI’s

",C-457,1,8/10/2013,C-457 INTER COOLERS FOULED,COOLER,CONTAM,CLEAN
CTRAC0067,"• This outage is to replace 3LP and 3HP cylinder valves.  All new valves will have Elgiloy springs installed.  It is required that these valves be stamped with the parts information from TF Hudgins as agreed, and recorded on the valve inspection sheets 
• 3LP valves will be replaced.
• 3HP valves will be replaced.
• Flush suction KO drain and pulsation bottle drain lines until clean.
• Torque 1HP and 1LP frame to crosshead connection.
• Remove crankcase cover on North end to inspect tiebar.
",C-457,1,9/28/2013,C-457 VALVE FAILED,3LP_3HP_VLV,,REPLACE
CTRAC0069,Carryover from 9/28/13. DW 10/29/2013,C-457,1,10/1/2013,C-457 VALVE FAILED,3LP_3HP_VLV,,REPLACE
CTRAC0071,"• The primary reason for this outage is to replace 3LP cylinder valves.  All new valves will have Elgiloy springs installed.  It is required that these valves be stamped with the parts information from TF Hudgins as agreed, and recorded on the valve inspection sheets 
o 3LP 3oo3 10/23
• 3LP valves will be replaced.
",C-457,1,10/24/2013,C-457 VALVE FAILED,3LP_VLV,,REPLACE
CTRAC0072,Carryover from 10/24/13. - DFW 11/1/2013,C-457,1,11/1/2013,C-457 VALVE FAILED,3LP_VLV,,REPLACE
CTRAC0074,•Failed restart on 11/11/13 at 10:49 pm due to CBV solenoid misoperation,C-457,1,11/11/2013,C-457 CBV SOLENOID FAILURE,CBV_SOL,,REPLACE
CTRAC0075,C457 was left down after installation of electric tracing and insulation.  Feed was lighter than normal due to CHD2 being down.  This required less H2 in the hydrocracker.  The extra capacity was not needed.  C457 was started up on 11/24 so that a RV could be worked on C308. - DFW 11/25/2013,C-457,1,11/14/2013,C-457 OFF LINE,,,
CTRAC0079,"• This outage is to replace 3LP cylinder valves.  
• 1LP valve unloader repair/overhaul.
• Operations to wash through suction KO drain and pulsation bottle drain lines until clean.
o Mechanical to support as needed.
• Operations to wash through KO level bridles and instrument nozzles.
• Instrumentation to repair/replace all bad order TI’s after machinery work is complete.
Rev. 1
• Removed 1LP valve unloader work.
",C-457,1,12/5/2013,C-457 VALVE FAILED,3LP_VLV,,REPLACE
CTRAC0081,C307 was started up for prove out after outage was complete.  C457 was shutdown because additional capacity was not required by unit operating conditions.  -  DFW 12/16/2013,C-457,1,12/15/2013,C-457 OFF LINE,,,
20191540,"Notif ID: 11339277
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: REPLACE P8716 EAST H2O INJECTION PACKING HDC East Water Injection Pump has blown packing on pump side. TRN: 2001674  P<(><)>ID ATTACHED",P8716,1,1/5/2014,,PACKING,WATER_INJ,REPLACE
20195296,"Notif ID: 11356043
Eng Finding: Failure to follow pump start procedure, caused seals to fail. 
Ops Finding: Conseq-Fail induced by other part/Equip. AW 3/4/2014 1:36 PM 
The primary seal faces were polished which is indicative of poor seal face lubrication. The poor seal face lubrication may have been
caused from a lack of seal flush at some point or may have been a lack of lubrication during the first few seconds at start up. Flowserve. AW 3/5/2014 3:43 PM
SAP WO Long Desc: REPLACE SOUTH P5285 SEALS PER SCOPE <H>SAP 20195296</>  TRN: 2002525  P<(>&<)>ID ATTACHED 3-2137-0112  WORK SCOPE TBD  FORM-1 ATTACHED  REPLACE BOTH PUMP SEALS PER WORK SCOPE. 

",P5285,1,1/21/2014,,SEAL,OPS,REPLACE
